"","year","treated","G","lemp","lpop","lavg_pay","region","id"
"16000",2005,0,0,5.91620206260743,10.482205442345,10.2157402789221,"3",51083
"16001",2006,0,0,5.82894561761021,10.4803536938781,10.253158022322,"3",51083
"16002",2007,0,0,5.82600010738045,10.4752577469295,10.2825744615842,"3",51083
"16003",2001,0,0,7.52185925220163,11.3966275759374,10.2948875423195,"3",51085
"16004",2002,0,0,7.51316354523408,11.4282168890433,10.3073847654721,"3",51085
"16005",2003,0,0,7.3664451483276,11.4513691592711,10.3417747410115,"3",51085
"16006",2004,0,0,7.40671073017764,11.4723013675337,10.3797838414049,"3",51085
"16007",2005,0,0,7.46794233228585,11.4777230675615,10.4024430037316,"3",51085
"16008",2006,0,0,7.39018142822643,11.4926411216675,10.4456664839601,"3",51085
"16009",2007,0,0,7.46565531013406,11.5023901630548,10.4924956933549,"3",51085
"16010",2001,0,0,4.89783979995091,9.74390548271166,10.1475311679581,"3",51005
"16011",2002,0,0,4.76217393479776,9.73967366729791,10.1717956558047,"3",51005
"16012",2003,0,0,4.83628190695148,9.7284791890364,10.1905069054378,"3",51005
"16013",2004,0,0,4.57471097850338,9.72418144470263,10.2382440323738,"3",51005
"16014",2005,0,0,4.89034912822175,9.71281119135942,10.2850014398218,"3",51005
"16015",2006,0,0,5.03043792139244,9.70521952391249,10.3069172572822,"3",51005
"16016",2007,0,0,4.93447393313069,9.70747266861017,10.3064161129923,"3",51005
"16017",2001,0,0,6.34035930372775,10.9613993670779,10.0891784267997,"3",51089
"16018",2002,0,0,6.289715570909,10.9571547751611,10.1698438382732,"3",51089
"16019",2003,0,0,6.15909538849193,10.952524368761,10.1573930655004,"3",51089
"16020",2004,0,0,5.96357934361845,10.9486111562533,10.1926435382439,"3",51089
"16021",2005,0,0,6.06610809010375,10.929600830388,10.2037402821618,"3",51089
"16022",2006,0,0,5.98141421125448,10.9256326780903,10.2435604418772,"3",51089
"16023",2007,0,0,6.0591231955818,10.9258305607465,10.2672969853755,"3",51089
"16024",2001,0,0,2.77258872223978,7.84384863815247,9.8079123376131,"3",51091
"16025",2002,0,0,2.77258872223978,7.81075811652936,9.82455256444799,"3",51091
"16026",2003,0,0,2.83321334405622,7.83002808253384,9.88654483180582,"3",51091
"16027",2004,0,0,3.04452243772342,7.80913539812054,9.88776459207089,"3",51091
"16028",2005,0,0,3.25809653802148,7.80139132029149,9.91931168788301,"3",51091
"16029",2006,0,0,3.36729582998647,7.80628928926703,9.96730706524908,"3",51091
"16030",2007,0,0,3.04452243772342,7.77988511507052,10.031528902417,"3",51091
"16031",2001,0,0,5.79605775076537,10.3209471054927,10.395099775378,"3",51093
"16032",2002,0,0,5.83188247728352,10.3396111815981,10.4299601218783,"3",51093
"16033",2003,0,0,5.71373280550937,10.3708940621845,10.4385178649989,"3",51093
"16034",2004,0,0,5.87211778947542,10.3931406110693,10.4675221346333,"3",51093
"16035",2005,0,0,5.89989735358249,10.402048268882,10.4986635158701,"3",51093
"16036",2006,0,0,5.99893656194668,10.4344980834612,10.5758706437433,"3",51093
"16037",2007,0,0,5.82008293035236,10.4656714685773,10.5301743663958,"3",51093
"16038",2001,0,0,7.19893124068817,10.8123306192751,10.1642351262477,"3",51095
"16039",2002,0,0,7.04664727784876,10.8470042706639,10.1775903424475,"3",51095
"16040",2003,0,0,7.03790596344718,10.8826404011669,10.2045916453195,"3",51095
"16041",2004,0,0,6.88346258641309,10.9241382997345,10.2656623445454,"3",51095
"16042",2005,0,0,6.90975328164481,10.9552527879714,10.3005507969635,"3",51095
"16043",2006,0,0,7.04577657687951,10.9934626478086,10.3599309054089,"3",51095
"16044",2007,0,0,7.09090982207998,11.0231598476025,10.3515331081794,"3",51095
"16045",2001,0,0,3.29583686600433,8.79588497202989,10.0952229926907,"3",51097
"16046",2002,0,0,3.52636052461616,8.791638037086,10.1580522485251,"3",51097
"16047",2003,0,0,3.43398720448515,8.79194198845612,10.250369703212,"3",51097
"16048",2004,0,0,2.77258872223978,8.81833428355217,10.2847282717534,"3",51097
"16049",2005,0,0,2.99573227355399,8.81566682494622,10.3191009916961,"3",51097
"16050",2006,0,0,2.94443897916644,8.82922635473185,10.337378134828,"3",51097
"16051",2007,0,0,2.89037175789616,8.83317113302287,10.3785098173368,"3",51097
"16052",2001,0,0,5.08140436498446,9.75086071107721,10.7833839732172,"3",51099
"16053",2002,0,0,5.08140436498446,9.7878522089372,10.8353563143736,"3",51099
"16054",2003,0,0,5.04342511691925,9.82693042981397,10.8813248340618,"3",51099
"16055",2004,0,0,5.07517381523383,9.87003417627691,10.9223709731668,"3",51099
"16056",2005,0,0,5.07517381523383,9.93241508760931,10.9458645305851,"3",51099
"16057",2006,0,0,5.24174701505964,9.97938321153939,10.987527512021,"3",51099
"16058",2007,0,0,5.13579843705026,10.0235346898456,11.0384639139402,"3",51099
"16059",2001,0,0,4.7361984483945,9.51037088760883,10.3104182528059,"3",51101
"16060",2002,0,0,5.04985600724954,9.53191649607552,10.3387056187936,"3",51101
"16061",2003,0,0,5.08140436498446,9.55485163741401,10.3636617811163,"3",51101
"16062",2004,0,0,4.88280192258637,9.57018030205807,10.4046567022688,"3",51101
"16063",2005,0,0,4.90527477843843,9.58293787645873,10.4187931263238,"3",51101
"16064",2006,0,0,4.87519732320115,9.62469914725447,10.501994328942,"3",51101
"16065",2007,0,0,4.75359019110636,9.6567554664133,10.5405933422124,"3",51101
"16066",2001,0,0,5.13579843705026,9.3492323708428,10.1022154529026,"3",51103
"16067",2002,0,0,5.11799381241676,9.3910773406399,10.1225829210038,"3",51103
"16068",2003,0,0,4.94875989037817,9.39590665893503,10.1632715679453,"3",51103
"16069",2004,0,0,4.59511985013459,9.35539264367532,10.1938410535431,"3",51103
"16070",2005,0,0,4.60517018598809,9.34749021012342,10.2515706924062,"3",51103
"16071",2006,0,0,4.64439089914137,9.34801317710126,10.2602174949624,"3",51103
"16072",2007,0,0,4.64439089914137,9.34931939925763,10.3090526556446,"3",51103
"16073",2001,0,0,4.77912349311153,10.0588660497156,10.0319247417114,"3",51105
"16074",2002,0,0,4.61512051684126,10.0688748642894,10.0961718963656,"3",51105
"16075",2003,0,0,4.58496747867057,10.0748745442773,10.1338053075983,"3",51105
"16076",2004,0,0,4.77068462446567,10.0757587734766,10.2047396345166,"3",51105
"16077",2005,0,0,4.62497281328427,10.0584807345016,10.2319276174601,"3",51105
"16078",2006,0,0,4.86753445045558,10.0585663729362,10.255059498299,"3",51105
"16079",2007,0,0,4.95582705760126,10.1258708149039,10.2642341958449,"3",51105
"16080",2001,0,0,8.07682603129881,12.1552318803148,11.0238776407458,"3",51107
"16081",2002,0,0,7.93164402145431,12.2249827177548,10.7739646858707,"3",51107
"16082",2003,0,0,7.98378106897745,12.3065964832965,10.7699575894263,"3",51107
"16083",2004,0,0,8.02027047281924,12.3855777398146,10.836360044002,"3",51107
"16084",2005,0,0,8.17046857833067,12.4436357338222,10.8644265494124,"3",51107
"16085",2006,0,0,8.27512163021651,12.4873266018414,10.8927870812635,"3",51107
"16086",2007,0,0,8.37724123098879,12.5334284535051,10.9045605120249,"3",51107
"16087",2001,0,0,5.45958551414416,10.1782743370022,10.4537454055458,"3",51109
"16088",2002,0,0,5.53733426701854,10.2078054786393,10.4382249963484,"3",51109
"16089",2003,0,0,5.45958551414416,10.241672607161,10.4926898815794,"3",51109
"16090",2004,0,0,5.40267738187228,10.2680264940316,10.5647053733019,"3",51109
"16091",2005,0,0,5.55682806169954,10.3044759886172,10.5571919952971,"3",51109
"16092",2006,0,0,5.52942908751142,10.3420005146905,10.6512886243471,"3",51109
"16093",2007,0,0,5.71042701737487,10.3667497593705,10.7301817505985,"3",51109
"16094",2001,0,0,4.02535169073515,9.47838080417267,10.1413226525933,"3",51111
"16095",2002,0,0,4.12713438504509,9.48675925214925,10.1435275515101,"3",51111
"16096",2003,0,0,4.39444915467244,9.48219789408099,10.1461984093429,"3",51111
"16097",2004,0,0,4.35670882668959,9.48174061185368,10.171680948404,"3",51111
"16098",2005,0,0,4.38202663467388,9.47162713306843,10.1521818846943,"3",51111
"16099",2006,0,0,4.38202663467388,9.4730122814238,10.1643506908774,"3",51111
"16100",2007,0,0,4.20469261939097,9.46769209462013,10.2095373998461,"3",51111
"16101",2001,0,0,5.50938833662798,9.45006568288207,9.99993345080438,"3",51113
"16102",2002,0,0,5.47227067367148,9.47147310919443,10.0505704572374,"3",51113
"16103",2003,0,0,5.37989735354046,9.47952746179172,10.0659039767804,"3",51113
"16104",2004,0,0,5.34710753071747,9.48151189230097,10.1081819601818,"3",51113
"16105",2005,0,0,5.44673737166631,9.49597034030183,10.1514407827589,"3",51113
"16106",2006,0,0,5.30330490805908,9.51155545871055,10.1993609840142,"3",51113
"16107",2007,0,0,5.23644196282995,9.52500511575785,10.2346241513535,"3",51113
"16108",2001,0,0,4.45434729625351,9.13043098874788,9.87127423017148,"3",51115
"16109",2002,0,0,4.55387689160054,9.13172997139427,9.89877647280601,"3",51115
"16110",2003,0,0,4.30406509320417,9.13378324925403,9.93764740418283,"3",51115
"16111",2004,0,0,4.59511985013459,9.12238309321704,9.97492410247398,"3",51115
"16112",2005,0,0,4.56434819146784,9.10409057213347,10.0210483412753,"3",51115
"16113",2006,0,0,4.59511985013459,9.10553525761006,10.0569808734932,"3",51115
"16114",2007,0,0,4.58496747867057,9.10930382779841,10.0865171919138,"3",51115
"16115",2001,0,0,6.22653666928747,10.3859137017804,9.9817440505019,"3",51117
"16116",2002,0,0,6.29341927884648,10.3882874254777,10.0175302685768,"3",51117
"16117",2003,0,0,6.20657592672493,10.3892107297413,10.1117610911836,"3",51117
"16118",2004,0,0,6.08449941307517,10.387825453465,10.0758429450182,"3",51117
"16119",2005,0,0,5.99645208861902,10.3725219622403,10.1081412145365,"3",51117
"16120",2006,0,0,6.01859321449623,10.371207325767,10.1351546747912,"3",51117
"16121",2007,0,0,5.96357934361845,10.3745531177282,10.1759163835251,"3",51117
"16122",2001,0,0,4.65396035015752,9.2177131263056,9.93324051068548,"3",51119
"16123",2002,0,0,4.55387689160054,9.21979553074694,9.98948174570299,"3",51119
"16124",2003,0,0,4.52178857704904,9.23892782882809,10.004282662571,"3",51119
"16125",2004,0,0,4.60517018598809,9.2535914139705,10.0582666063237,"3",51119
"16126",2005,0,0,4.40671924726425,9.25607826365004,10.077902937759,"3",51119
"16127",2006,0,0,4.52178857704904,9.26482855726025,10.1490577364119,"3",51119
"16128",2007,0,0,4.70048036579242,9.27218777530226,10.2002904039372,"3",51119
"16129",2001,0,0,7.13249755166004,11.3386792149432,10.2398883580348,"3",51121
"16130",2002,0,0,6.98656645940643,11.3361644198369,10.2728417736319,"3",51121
"16131",2003,0,0,6.96885037834195,11.3367370618797,10.2888179782239,"3",51121
"16132",2004,0,0,6.89972310728487,11.3373928113354,10.3314314424047,"3",51121
"16133",2005,0,0,6.95749737087695,11.374984363857,10.3760815738176,"3",51121
"16134",2006,0,0,7.0057890192535,11.3833860936152,10.4275353764712,"3",51121
"16135",2007,0,0,7.05703698169789,11.3995775794789,10.4988840777524,"3",51121
"16136",2001,0,0,4.59511985013459,9.58726882194216,9.96199228190869,"3",51125
"16137",2002,0,0,4.47733681447821,9.59621483031934,10.0018838743923,"3",51125
"16138",2003,0,0,5.32300997913841,9.60871372627059,10.0830553211335,"3",51125
"16139",2004,0,0,5.37989735354046,9.61246657881883,10.1296266128301,"3",51125
"16140",2005,0,0,5.26269018890489,9.612867836097,10.1526886381696,"3",51125
"16141",2006,0,0,5.28826703069454,9.61580548008435,10.1947382498649,"3",51125
"16142",2007,0,0,5.26269018890489,9.63075977186616,10.2337979870435,"3",51125
"16143",2001,0,0,4.74493212836325,9.53892443574839,10.0579239058405,"3",51127
"16144",2002,0,0,4.969813299576,9.56668526145293,10.0911282708077,"3",51127
"16145",2003,0,0,4.9416424226093,9.61025678115393,10.0967902618393,"3",51127
"16146",2004,0,0,4.79579054559674,9.64859530290734,10.1404551104434,"3",51127
"16147",2005,0,0,4.80402104473326,9.67111403584323,10.250511070945,"3",51127
"16148",2006,0,0,4.89034912822175,9.71968489946038,10.3021965561473,"3",51127
"16149",2007,0,0,4.98360662170834,9.75527752537094,10.3653960040675,"3",51127
"16150",2001,0,0,4.95582705760126,9.47677327138879,10.0215816509186,"3",51131
"16151",2002,0,0,5.12396397940326,9.4774625304626,10.1206935111836,"3",51131
"16152",2003,0,0,5.03695260241363,9.48584864349625,10.1992121966311,"3",51131
"16153",2004,0,0,4.99721227376411,9.4982974066224,10.2815129448855,"3",51131
"16154",2005,0,0,5.02388052084628,9.4949928598676,10.1327722086071,"3",51131
"16155",2006,0,0,5.09375020080676,9.50136684567835,10.1953732772485,"3",51131
"16156",2007,0,0,5.03695260241363,9.50405421665968,10.2774275932364,"3",51131
"16157",2001,0,0,4.85981240436167,9.42076335888101,9.96777604241849,"3",51133
"16158",2002,0,0,4.85981240436167,9.4412139693523,10.0076673714458,"3",51133
"16159",2003,0,0,4.55387689160054,9.45085221745148,10.0321006200041,"3",51133
"16160",2004,0,0,5.11198778835654,9.45727857185611,10.0767683646779,"3",51133
"16161",2005,0,0,5.09375020080676,9.45766909007875,10.1159745236618,"3",51133
"16162",2006,0,0,5.03695260241363,9.45626251017973,10.1563840619997,"3",51133
"16163",2007,0,0,4.96284463025991,9.46350863639609,10.217860240241,"3",51133
"16164",2001,0,0,5.44241771052179,9.66725876167326,10.0582237751854,"3",51135
"16165",2002,0,0,5.27811465923052,9.66026883679087,10.077566902136,"3",51135
"16166",2003,0,0,5.11198778835654,9.65982236550112,10.0813826603772,"3",51135
"16167",2004,0,0,5.14749447681345,9.65181591760738,10.1204520527736,"3",51135
"16168",2005,0,0,5.18178355029209,9.66535725891359,10.14987877057,"3",51135
"16169",2006,0,0,5.12989871492307,9.6575870140993,10.184560331648,"3",51135
"16170",2007,0,0,5.03043792139244,9.66542070062654,10.274050608635,"3",51135
"16171",2001,0,0,5.86078622346587,10.186898014637,10.2304504324893,"3",51137
"16172",2002,0,0,5.91620206260743,10.2143488979353,10.1517528926241,"3",51137
"16173",2003,0,0,5.8805329864007,10.2417795609393,10.138164339664,"3",51137
"16174",2004,0,0,5.82600010738045,10.2694492408666,10.2168008213609,"3",51137
"16175",2005,0,0,5.90808293816893,10.311349785244,10.2724269792948,"3",51137
"16176",2006,0,0,5.76832099579377,10.3565675312521,10.338446735872,"3",51137
"16177",2007,0,0,5.85220247977447,10.3852035731556,10.3282976669081,"3",51137
"16178",2001,0,0,5.52146091786225,10.0539743858101,9.98271454298743,"3",51139
"16179",2002,0,0,5.605802066296,10.0589516551602,10.0201143644678,"3",51139
"16180",2003,0,0,5.4553211153577,10.070906955078,10.0643726480538,"3",51139
"16181",2004,0,0,5.51342874616498,10.071076109728,10.0600211053509,"3",51139
"16182",2005,0,0,5.44673737166631,10.0744110643777,10.1078967057941,"3",51139
"16183",2006,0,0,5.43372200355424,10.0846834760426,10.1353926095189,"3",51139
"16184",2007,0,0,5.53338948872752,10.0930329544194,10.1794512320337,"3",51139
"16185",2001,0,0,5.28320372873799,9.87359519467109,9.9925967276079,"3",51141
"16186",2002,0,0,5.06890420222023,9.8685337232726,10.0128351093714,"3",51141
"16187",2003,0,0,5.03043792139244,9.86407082017234,10.0278268267917,"3",51141
"16188",2004,0,0,4.8283137373023,9.86276971925757,10.0472848202839,"3",51141
"16189",2005,0,0,4.80402104473326,9.84357829978222,10.074326772221,"3",51141
"16190",2006,0,0,4.87519732320115,9.83894903139856,10.1031167967853,"3",51141
"16191",2007,0,0,4.99721227376411,9.84161214881804,10.1142750816408,"3",51141
"16192",2001,0,0,5.70044357339069,11.0341797346676,10.2558331383136,"3",51143
"16193",2002,0,0,5.73979291217923,11.0310921399709,10.2856499150745,"3",51143
"16194",2003,0,0,5.7037824746562,11.0314644498341,10.3175158913048,"3",51143
"16195",2004,0,0,5.52146091786225,11.031496818055,10.1637341918018,"3",51143
"16196",2005,0,0,5.52545293913178,11.0189569582707,10.1843715704869,"3",51143
"16197",2006,0,0,5.53338948872752,11.0162656966771,10.2212501357761,"3",51143
"16198",2007,0,0,5.63835466933375,11.0172839765293,10.2453026335678,"3",51143
"16199",2001,0,0,5.17614973257383,10.0503977978507,10.2327553278087,"3",51145
"16200",2002,0,0,5.21493575760899,10.096707835199,10.2600424892743,"3",51145
"16201",2003,0,0,5.22035582507832,10.1281499498196,10.2736363155167,"3",51145
"16202",2004,0,0,5.37989735354046,10.159020846652,10.3123468937123,"3",51145
"16203",2005,0,0,5.50125821054473,10.1770960552566,10.3609440446439,"3",51145
"16204",2006,0,0,5.66642668811243,10.2143488979353,10.3893952883392,"3",51145
"16205",2007,0,0,5.47646355193151,10.2217230780314,10.4130423691687,"3",51145
"16206",2001,0,0,5.75257263882563,9.88573083094687,10.0304725642906,"3",51147
"16207",2002,0,0,5.605802066296,9.90518610917171,10.0824702080646,"3",51147
"16208",2003,0,0,5.44673737166631,9.91056246620809,10.1122481634829,"3",51147
"16209",2004,0,0,5.57215403217776,9.91353688838913,10.1440387085054,"3",51147
"16210",2005,0,0,5.54126354515843,9.94314086441278,10.1602592848303,"3",51147
"16211",2006,0,0,5.68017260901707,9.95375281868368,10.1867473611773,"3",51147
"16212",2007,0,0,5.61312810638807,9.97748123244445,10.235700732237,"3",51147
"16213",2001,0,0,5.89715386763674,10.4306391789009,10.3358217647463,"3",51149
"16214",2002,0,0,6.07304453410041,10.4336745297807,10.3796285594903,"3",51149
"16215",2003,0,0,5.97888576490112,10.4417921472904,10.4561650403247,"3",51149
"16216",2004,0,0,5.8664680569333,10.5040259013634,10.5180784201903,"3",51149
"16217",2005,0,0,5.78074351579233,10.501169541278,10.5591405286685,"3",51149
"16218",2006,0,0,5.71373280550937,10.4896339841018,10.623909375231,"3",51149
"16219",2007,0,0,5.73009978297357,10.4882139841417,10.6639662252564,"3",51149
"16220",2001,0,0,8.51879191277993,12.6036534204748,10.3388026826132,"3",51153
"16221",2002,0,0,8.42748727833174,12.6469949835079,10.3762685712625,"3",51153
"16222",2003,0,0,8.36170828857584,12.6880882166717,10.4186437856626,"3",51153
"16223",2004,0,0,8.36194190614495,12.7264277195123,10.4616451349493,"3",51153
"16224",2005,0,0,8.44440742169058,12.7523107788998,10.5057522366189,"3",51153
"16225",2006,0,0,8.4906438561827,12.7709175946826,10.542099346698,"3",51153
"16226",2007,0,0,8.51919119407891,12.7955523209254,10.588728561525,"3",51153
"16227",2001,0,0,6.04263283368238,10.4685456470758,10.2356648648745,"3",51155
"16228",2002,0,0,5.91889385427315,10.4624459816014,10.2918065018093,"3",51155
"16229",2003,0,0,5.92958914338989,10.4649872790301,10.3114162900823,"3",51155
"16230",2004,0,0,5.74620319054015,10.466070363075,10.3584409937355,"3",51155
"16231",2005,0,0,5.94803498918065,10.4548983427808,10.3887491841708,"3",51155
"16232",2006,0,0,5.95583736946483,10.457056523841,10.455589467614,"3",51155
"16233",2007,0,0,5.88610403145016,10.4634175768084,10.4228764069626,"3",51155
"16234",2001,0,0,4.06044301054642,8.87626525995469,10.2995082018163,"3",51157
"16235",2002,0,0,4.11087386417331,8.8750074860484,10.3043420480866,"3",51157
"16236",2003,0,0,4.11087386417331,8.87038206607014,10.315431626742,"3",51157
"16237",2004,0,0,4.23410650459726,8.87556669199055,10.4277721959863,"3",51157
"16238",2005,0,0,4.15888308335967,8.89068592028113,10.454696674697,"3",51157
"16239",2006,0,0,3.89182029811063,8.87975079851313,10.5722651933121,"3",51157
"16240",2007,0,0,4.06044301054642,8.88197518424887,10.6429217670474,"3",51157
"16241",2001,0,0,4.31748811353631,9.09616332691378,10.1351546747912,"3",51159
"16242",2002,0,0,4.51085950651685,9.10297785364768,10.1515968498681,"3",51159
"16243",2003,0,0,4.46590811865458,9.10475760940112,10.195895938352,"3",51159
"16244",2004,0,0,4.52178857704904,9.11526016572591,10.232251585714,"3",51159
"16245",2005,0,0,4.45434729625351,9.10886120302633,10.2368478091093,"3",51159
"16246",2006,0,0,4.27666611901606,9.11613957657736,10.3089193267554,"3",51159
"16247",2007,0,0,4.17438726989564,9.12260145766818,10.3679760010938,"3",51159
"16248",2001,0,0,7.27586460054653,11.362114203075,10.2895319604047,"3",51161
"16249",2002,0,0,7.11720550316434,11.3679921741926,10.3148353238024,"3",51161
"16250",2003,0,0,7.08506429395255,11.3776210729393,10.2877630719617,"3",51161
"16251",2004,0,0,7.01571242048723,11.37951977873,10.3404513277037,"3",51161
"16252",2005,0,0,7.06987412845857,11.3902266164802,10.3369892693381,"3",51161
"16253",2006,0,0,7.13089883029635,11.4011555641272,10.3585361608331,"3",51161
"16254",2007,0,0,7.19518732017871,11.4080426129907,10.4505390247062,"3",51161
"16255",2001,0,0,5.50938833662798,9.94362131027577,10.0541464288212,"3",51163
"16256",2002,0,0,5.35658627467201,9.9452531017686,10.0870583287305,"3",51163
"16257",2003,0,0,5.18178355029209,9.95027571403489,10.0808384426767,"3",51163
"16258",2004,0,0,4.88280192258637,9.95598512149388,10.1586722593951,"3",51163
"16259",2005,0,0,4.91265488573605,9.95996239946411,10.1633486867855,"3",51163
"16260",2006,0,0,5.04342511691925,9.96387685254891,10.2135424758396,"3",51163
"16261",2007,0,0,5.10594547390058,9.97282703061474,10.2310271545613,"3",51163
"16262",2001,0,0,6.8330317327862,11.1334789192606,10.2287905013923,"3",51165
"16263",2002,0,0,6.72383244082121,11.1417168455402,10.2450184013482,"3",51165
"16264",2003,0,0,6.80350525760834,11.1496430252456,10.265523102717,"3",51165
"16265",2004,0,0,6.76157276880406,11.1584053405965,10.2917047672347,"3",51165
"16266",2005,0,0,6.69332366826995,11.1793948973949,10.30624900907,"3",51165
"16267",2006,0,0,6.80461452006262,11.1929956449683,10.3431286191114,"3",51165
"16268",2007,0,0,6.79794041297493,11.2093036944945,10.3950080252441,"3",51165
"16269",2001,0,0,5.04985600724954,10.2777715431607,10.1492923863934,"3",51167
"16270",2002,0,0,4.92725368515721,10.2737744322947,10.2207041550902,"3",51167
"16271",2003,0,0,5.06890420222023,10.273463642714,10.1742014767578,"3",51167
"16272",2004,0,0,4.96284463025991,10.2701078768207,10.2257884193835,"3",51167
"16273",2005,0,0,5.03043792139244,10.2613368067026,10.240780880541,"3",51167
"16274",2006,0,0,5.13579843705026,10.2607423283399,10.2513235478077,"3",51167
"16275",2007,0,0,5.23644196282995,10.2760506093017,10.2669841758218,"3",51167
"16276",2001,0,0,4.99721227376411,10.0525108239286,10.0271201129814,"3",51169
"16277",2002,0,0,4.91998092582813,10.0474147213428,10.021492785727,"3",51169
"16278",2003,0,0,5.07517381523383,10.0442924291271,10.054963229159,"3",51169
"16279",2004,0,0,5.11799381241676,10.0432494949113,10.1216587622238,"3",51169
"16280",2005,0,0,5.0998664278242,10.0353926234161,10.1437241812765,"3",51169
"16281",2006,0,0,5.09375020080676,10.0391105063208,10.1761828826796,"3",51169
"16282",2007,0,0,5.14166355650266,10.0362686637699,10.200513336241,"3",51169
"16283",2001,0,0,6.32793678372919,10.4838019248217,10.0710338237479,"3",51171
"16284",2002,0,0,6.35610766069589,10.5028184368918,10.1051622892347,"3",51171
"16285",2003,0,0,6.39692965521615,10.5235262612754,10.1408495410879,"3",51171
"16286",2004,0,0,6.18001665365257,10.5471818493765,10.1903192635331,"3",51171
"16287",2005,0,0,6.34212141872115,10.5694433762429,10.225426113666,"3",51171
"16288",2006,0,0,6.32793678372919,10.593003146862,10.262385024828,"3",51171
"16289",2007,0,0,6.26909628370626,10.6112523729195,10.2894979728102,"3",51171
"16290",2001,0,0,8.77043908654689,12.4908680555782,10.541888114421,"3",51087
"16291",2002,0,0,8.6044711995233,12.4989288092557,10.5627676635845,"3",51087
"16292",2003,0,0,8.52357279838028,12.5121151293139,10.5865086367971,"3",51087
"16293",2004,0,0,8.58709231879591,12.5280184540609,10.6401012278412,"3",51087
"16294",2005,0,0,8.60006266923853,12.5481754293988,10.6964574433755,"3",51087
"16295",2006,0,0,8.69349667588463,12.5609003844357,10.7146177487551,"3",51087
"16296",2007,0,0,8.73020559553099,12.5767910173085,10.7601981169614,"3",51087
"16297",2001,0,0,4.21950770517611,9.76967040480179,10.1852018532081,"3",51175
"16298",2002,0,0,4.02535169073515,9.76209678434414,10.2219049193571,"3",51175
"16299",2003,0,0,3.97029191355212,9.76342056363901,10.2365611632225,"3",51175
"16300",2004,0,0,4.11087386417331,9.76405305654455,10.2414586652811,"3",51175
"16301",2005,0,0,3.95124371858143,9.76105955940385,10.2593071307539,"3",51175
"16302",2006,0,0,4.21950770517611,9.78594198868108,10.2864684410913,"3",51175
"16303",2007,0,0,4.38202663467388,9.82173505066387,10.2951241527078,"3",51175
"16304",2001,0,0,7.33693691370762,11.4797925833093,10.2157402789221,"3",51177
"16305",2002,0,0,7.19368581839511,11.5382520229162,10.2601474963624,"3",51177
"16306",2003,0,0,7.1693500166706,11.5869377182573,10.3055468675095,"3",51177
"16307",2004,0,0,7.18159194461187,11.6245115614222,10.3650493999962,"3",51177
"16308",2005,0,0,7.24279792279376,11.6523395207529,10.4254014732875,"3",51177
"16309",2006,0,0,7.26682734752059,11.6755628874474,10.4584927279139,"3",51177
"16310",2007,0,0,7.46737106691756,11.6863660356248,10.4310817938774,"3",51177
"16311",2001,0,0,7.27100853828099,11.4967757576305,10.2655927260547,"3",51179
"16312",2002,0,0,7.12608727329912,11.5547293772514,10.2909244581249,"3",51179
"16313",2003,0,0,7.13489085156588,11.6103788011189,10.3277744148849,"3",51179
"16314",2004,0,0,7.16472037877186,11.6484436326495,10.3561860581255,"3",51179
"16315",2005,0,0,7.31455283232408,11.6660327435008,10.4164908035499,"3",51179
"16316",2006,0,0,7.32251043399739,11.6809705968454,10.5477333127379,"3",51179
"16317",2007,0,0,7.35115822643069,11.7019163986116,10.6180292299502,"3",51179
"16318",2001,0,0,2.94443897916644,8.83317113302287,10.8091419182887,"3",51181
"16319",2002,0,0,2.99573227355399,8.84836569494255,10.7954855918412,"3",51181
"16320",2003,0,0,2.89037175789616,8.85152027169106,10.9477668438779,"3",51181
"16321",2004,0,0,3.43398720448515,8.85223583522786,10.9015794450987,"3",51181
"16322",2005,0,0,3.52636052461616,8.8378263640077,10.8689302878699,"3",51181
"16323",2006,0,0,2.94443897916644,8.85366542803745,11.0122151749453,"3",51181
"16324",2007,0,0,3.63758615972639,8.86177531100083,11.0116045282185,"3",51181
"16325",2001,0,0,4.74493212836325,9.41857331055464,10.113951050693,"3",51183
"16326",2002,0,0,4.58496747867057,9.40318965065679,10.1437241812765,"3",51183
"16327",2003,0,0,4.76217393479776,9.3888212293842,10.1949997805683,"3",51183
"16328",2004,0,0,4.86753445045558,9.40648264778745,10.192531197627,"3",51183
"16329",2005,0,0,4.66343909411207,9.38016753118845,10.2457643386885,"3",51183
"16330",2006,0,0,4.70048036579242,9.39872683333239,10.2812388220768,"3",51183
"16331",2007,0,0,4.88280192258637,9.39988577385946,10.320288170308,"3",51183
"16332",2001,0,0,6.28785856016178,10.6955293900703,10.0373626360922,"3",51185
"16333",2002,0,0,6.22653666928747,10.6986948082872,10.0491883467077,"3",51185
"16334",2003,0,0,6.21460809842219,10.7039408548343,10.0671782951926,"3",51185
"16335",2004,0,0,6.02586597382531,10.7062511794194,10.1346786354296,"3",51185
"16336",2005,0,0,6.19440539110467,10.6893506415958,10.1867850266701,"3",51185
"16337",2006,0,0,6.26530121273771,10.6892822803293,10.2205585098817,"3",51185
"16338",2007,0,0,6.14846829591765,10.6906258615163,10.2620008057485,"3",51185
"16339",2001,0,0,6.1527326947041,10.3807460514582,10.1561510703863,"3",51187
"16340",2002,0,0,6.15697898558556,10.4062003561916,10.1770199893835,"3",51187
"16341",2003,0,0,6.22455842927536,10.4283048349289,10.1856544442998,"3",51187
